refund_id,transaction_id,amount,reason,requested_at,approved
REF00366,TXN004412,1602.48,not_as_described,2025-05-04T10:44:50,False
REF00367,TXN004414,10419.55,duplicate_charge,2025-04-03T08:01:09,True
REF00368,TXN004426,11058.23,not_as_described,2026-04-10T07:30:50,True
REF00369,TXN004457,12480.2,product_not_received,2026-06-06T18:44:52,True
REF00370,TXN004467,8804.44,product_not_received,2026-03-11T19:14:01,True
REF00371,TXN004529,13577.96,customer_changed_mind,2025-12-28T18:52:47,True
REF00372,TXN004543,632.52,not_as_described,2026-02-23T15:43:04,True
REF00373,TXN004562,14828.53,product_not_received,2026-06-21T18:27:17,False
REF00374,TXN004565,5141.14,customer_changed_mind,2026-06-03T11:10:05,True
REF00375,TXN004577,9941.47,duplicate_charge,2025-07-12T00:48:15,True
REF00376,TXN004581,4443.37,not_as_described,2025-11-05T11:50:32,True
REF00377,TXN004629,5483.47,product_not_received,2025-10-31T17:23:42,True
REF00378,TXN004639,8304.11,not_as_described,2025-03-22T09:56:33,True
REF00379,TXN004679,2775.15,customer_changed_mind,2025-06-20T01:27:33,False
REF00380,TXN004680,6364.93,not_as_described,2025-07-26T09:07:26,True
REF00381,TXN004685,10529.18,product_not_received,2025-03-10T12:01:49,True
REF00382,TXN004686,8372.93,customer_changed_mind,2026-03-17T06:19:20,True
REF00383,TXN004688,12894.83,product_not_received,2026-02-04T02:41:25,False
REF00384,TXN004691,14343.7,not_as_described,2025-08-09T07:14:22,True
REF00385,TXN004694,8502.5,not_as_described,2025-08-12T17:52:56,True
REF00386,TXN004696,1559.47,duplicate_charge,2025-12-14T12:26:19,False
REF00387,TXN004700,207.66,product_not_received,2025-12-26T00:27:28,True
REF00388,TXN004719,2683.67,duplicate_charge,2026-04-17T15:56:21,False
REF00389,TXN004722,2574.46,not_as_described,2026-03-04T20:24:29,True
REF00390,TXN004725,11672.07,customer_changed_mind,2025-11-19T02:54:47,False
REF00391,TXN004778,7367.31,customer_changed_mind,2025-11-14T11:51:20,True
REF00392,TXN004792,366.13,customer_changed_mind,2025-03-22T04:07:49,False
REF00393,TXN004795,11039.39,customer_changed_mind,2025-01-04T14:51:21,True
REF00394,TXN004801,6029.68,duplicate_charge,2026-05-17T14:34:37,True
REF00395,TXN004943,10912.72,duplicate_charge,2025-07-05T10:41:50,True
REF00396,TXN004944,12779.0,not_as_described,2025-06-24T15:57:35,False
REF00397,TXN004954,11481.26,duplicate_charge,2026-04-16T17:21:11,True
REF00398,TXN004960,10451.44,duplicate_charge,2026-05-11T00:39:15,False
REF00399,TXN004964,2024.9,customer_changed_mind,2026-04-12T05:09:28,False
REF00400,TXN004972,12121.55,product_not_received,2026-02-06T17:36:17,False
REF00401,TXN004974,7037.84,product_not_received,2025-04-22T12:15:24,False
REF00402,TXN004981,6418.18,product_not_received,2026-06-13T06:56:35,True
REF00403,TXN004982,13497.76,customer_changed_mind,2025-10-10T07:34:29,True
REF00404,TXN004985,9987.77,not_as_described,2026-03-30T12:54:12,True
REF00405,TXN004987,2857.43,customer_changed_mind,2025-11-01T16:53:06,False
REF00406,TXN004990,2150.5,customer_changed_mind,2025-06-13T06:10:41,True
REF00407,TXN004991,2944.39,customer_changed_mind,2025-05-15T10:34:24,True
REF00408,TXN005048,9087.99,not_as_described,2025-11-07T17:33:11,False
REF00409,TXN005072,3434.32,not_as_described,2025-01-24T06:22:11,True
REF00410,TXN005084,960.89,product_not_received,2025-07-10T21:41:59,True
REF00411,TXN005095,4606.93,product_not_received,2025-11-10T05:06:25,True
REF00412,TXN005105,13885.54,not_as_described,2025-09-07T23:45:58,True
REF00413,TXN005121,6643.67,duplicate_charge,2026-01-29T17:09:17,True
REF00414,TXN005126,1402.4,customer_changed_mind,2025-12-30T22:21:33,False
REF00415,TXN005132,9172.38,not_as_described,2025-04-29T01:15:49,True
REF00416,TXN005133,7639.21,duplicate_charge,2025-01-20T03:05:00,True
REF00417,TXN005139,8186.4,customer_changed_mind,2026-01-09T01:47:11,True
REF00418,TXN005140,4722.11,not_as_described,2025-06-04T00:42:46,False
REF00419,TXN005161,590.3,not_as_described,2025-05-24T15:19:57,True
REF00420,TXN005169,183.08,customer_changed_mind,2025-10-14T09:03:35,False
REF00421,TXN005228,3926.82,duplicate_charge,2025-11-10T00:58:08,True
REF00422,TXN005230,8998.93,product_not_received,2025-12-23T20:37:00,True
REF00423,TXN005233,13596.42,duplicate_charge,2025-05-13T21:27:25,True
REF00424,TXN005234,4953.7,duplicate_charge,2025-05-20T10:48:03,True
REF00425,TXN005237,476.86,customer_changed_mind,2026-03-20T10:06:20,False
REF00426,TXN005243,10919.59,product_not_received,2025-03-02T09:30:56,True
REF00427,TXN005244,5808.18,customer_changed_mind,2025-02-05T17:51:14,True
REF00428,TXN005266,5527.64,product_not_received,2025-04-20T13:29:58,False
REF00429,TXN005296,2891.16,duplicate_charge,2026-06-12T20:03:06,False
REF00430,TXN005317,4071.41,not_as_described,2025-02-14T03:39:31,False
REF00431,TXN005338,9914.95,product_not_received,2026-03-30T00:02:29,False
REF00432,TXN005397,2210.71,not_as_described,2026-01-03T01:57:48,False
REF00433,TXN005405,13889.52,duplicate_charge,2025-12-11T19:17:16,False
REF00434,TXN005417,2478.19,duplicate_charge,2026-02-06T00:33:25,False
REF00435,TXN005418,10784.0,product_not_received,2025-07-25T12:19:23,True
REF00436,TXN005430,10887.23,product_not_received,2025-04-22T09:05:04,False
REF00437,TXN005482,13515.67,customer_changed_mind,2026-06-29T01:51:45,True
REF00438,TXN005484,8692.77,product_not_received,2025-09-16T12:19:45,True
REF00439,TXN005489,9537.94,duplicate_charge,2025-05-18T03:59:12,True
REF00440,TXN005490,2099.6,duplicate_charge,2026-05-04T15:03:50,False
REF00441,TXN005491,5857.65,duplicate_charge,2026-01-15T02:53:01,True
REF00442,TXN005492,11531.1,not_as_described,2025-11-20T04:43:47,True
REF00443,TXN005494,2370.0,customer_changed_mind,2025-10-18T06:59:11,True
REF00444,TXN005495,9208.64,product_not_received,2026-02-20T21:03:20,True
REF00445,TXN005499,13600.17,customer_changed_mind,2025-07-14T04:42:41,True
REF00446,TXN005539,625.88,duplicate_charge,2026-03-20T13:17:06,True
REF00447,TXN005574,5942.32,duplicate_charge,2025-05-31T12:21:53,True
REF00448,TXN005600,13574.5,customer_changed_mind,2025-11-04T16:21:30,True
REF00449,TXN005646,12085.69,customer_changed_mind,2025-11-22T02:51:17,True
REF00450,TXN005676,10137.19,not_as_described,2026-04-29T00:53:32,True
REF00451,TXN005688,9306.69,duplicate_charge,2025-10-26T17:26:58,True
REF00452,TXN005693,4251.29,product_not_received,2025-08-18T15:42:50,False
REF00453,TXN005723,3156.58,customer_changed_mind,2025-09-28T05:57:09,True
REF00454,TXN005741,5822.23,product_not_received,2025-10-25T19:26:09,True
REF00455,TXN005747,3797.53,product_not_received,2026-06-05T01:17:36,True
REF00456,TXN005782,2780.27,customer_changed_mind,2025-10-08T05:15:26,False
REF00457,TXN005791,11542.97,customer_changed_mind,2025-03-16T23:38:11,True
REF00458,TXN005824,4923.6,duplicate_charge,2026-02-03T02:19:15,True
REF00459,TXN005827,12126.18,customer_changed_mind,2025-07-02T16:20:25,True
REF00460,TXN005832,9491.09,not_as_described,2025-06-10T11:30:04,True
REF00461,TXN005835,7341.07,product_not_received,2026-02-26T05:59:18,True
REF00462,TXN005837,4149.7,customer_changed_mind,2025-08-09T08:41:17,False
REF00463,TXN005842,905.55,product_not_received,2026-01-31T17:41:55,False
REF00464,TXN005845,14708.82,customer_changed_mind,2026-06-15T00:21:22,True
REF00465,TXN005860,3592.41,customer_changed_mind,2026-04-29T10:17:54,True
REF00466,TXN005876,6836.05,product_not_received,2025-05-05T00:38:00,True
REF00467,TXN005945,8935.05,not_as_described,2026-06-28T12:15:38,True
REF00468,TXN005964,1344.17,customer_changed_mind,2025-06-26T00:05:58,False
REF00469,TXN005969,13817.18,not_as_described,2026-03-02T08:40:01,True
REF00470,TXN005980,12235.55,duplicate_charge,2026-05-28T01:06:39,True
REF00471,TXN006021,14594.46,duplicate_charge,2026-05-07T18:31:14,False
REF00472,TXN006088,2211.77,duplicate_charge,2025-11-20T20:42:32,True
REF00473,TXN006094,1307.85,not_as_described,2025-01-25T04:21:45,True
REF00474,TXN006095,2962.19,product_not_received,2025-01-14T20:27:17,False
REF00475,TXN006103,10149.58,customer_changed_mind,2025-01-27T13:45:18,True
REF00476,TXN006104,7486.56,product_not_received,2025-01-10T18:51:03,True
REF00477,TXN006107,3096.67,customer_changed_mind,2025-12-20T05:05:19,False
REF00478,TXN006147,3769.64,duplicate_charge,2025-05-22T03:13:33,False
REF00479,TXN006162,13360.38,duplicate_charge,2025-01-08T06:33:06,False
REF00480,TXN006177,12349.45,not_as_described,2026-05-27T19:34:01,True
REF00481,TXN006179,13519.4,duplicate_charge,2026-03-19T19:08:33,False
REF00482,TXN006189,3745.9,product_not_received,2025-12-15T08:43:44,True
REF00483,TXN006190,12788.87,product_not_received,2025-09-24T04:51:32,True
REF00484,TXN006191,12116.61,product_not_received,2026-05-27T18:09:22,True
REF00485,TXN006193,14775.05,not_as_described,2025-02-15T15:46:08,False
REF00486,TXN006195,5185.48,not_as_described,2025-01-17T16:34:46,True
REF00487,TXN006197,13973.4,not_as_described,2026-01-07T18:55:21,True
REF00488,TXN006199,12456.53,not_as_described,2025-08-31T22:47:35,True
REF00489,TXN006208,12400.66,customer_changed_mind,2025-07-14T07:46:06,True
REF00490,TXN006209,2477.83,customer_changed_mind,2025-07-27T09:46:16,False
REF00491,TXN006211,10462.62,customer_changed_mind,2025-08-22T15:48:33,False
REF00492,TXN006212,2615.43,product_not_received,2026-04-28T10:37:36,True
REF00493,TXN006249,7740.0,product_not_received,2025-05-13T11:30:03,True
REF00494,TXN006250,9305.49,customer_changed_mind,2026-01-30T19:03:14,False
REF00495,TXN006251,12472.97,product_not_received,2025-01-29T00:40:47,True
REF00496,TXN006252,2199.28,customer_changed_mind,2025-08-03T01:21:28,True
REF00497,TXN006256,6727.71,duplicate_charge,2025-10-30T10:44:51,True
REF00498,TXN006257,5489.24,not_as_described,2025-10-01T09:38:39,True
REF00499,TXN006263,6375.89,not_as_described,2025-01-31T12:47:42,True
REF00500,TXN006267,2936.75,customer_changed_mind,2025-06-11T05:45:51,True
REF00501,TXN006269,11727.65,duplicate_charge,2025-03-05T12:04:31,True
REF00502,TXN006282,10130.72,product_not_received,2025-08-23T22:39:38,True
REF00503,TXN006285,293.13,product_not_received,2025-07-05T03:51:21,False
REF00504,TXN006290,7267.64,duplicate_charge,2025-01-25T00:56:54,True
REF00505,TXN006292,2682.25,not_as_described,2025-06-14T10:53:50,True
REF00506,TXN006297,3945.44,product_not_received,2025-11-10T16:03:43,False
REF00507,TXN006299,5907.78,not_as_described,2026-03-17T11:38:52,False
REF00508,TXN006300,4450.25,duplicate_charge,2026-02-06T15:07:14,True
REF00509,TXN006309,2104.07,duplicate_charge,2025-06-26T13:06:28,False
REF00510,TXN006317,13064.17,not_as_described,2025-11-24T15:42:36,True
REF00511,TXN006319,11984.82,customer_changed_mind,2025-04-03T16:02:45,True
REF00512,TXN006320,6161.96,not_as_described,2025-01-21T20:54:48,False
REF00513,TXN006321,7772.87,duplicate_charge,2026-04-09T21:56:22,True
REF00514,TXN006325,12533.76,customer_changed_mind,2025-07-04T07:54:44,True
REF00515,TXN006330,9337.56,product_not_received,2025-05-15T06:15:18,True
REF00516,TXN006341,10223.38,not_as_described,2025-09-13T19:17:41,False
REF00517,TXN006347,9144.59,duplicate_charge,2025-10-26T16:08:38,False
REF00518,TXN006348,12298.09,product_not_received,2026-02-24T03:17:06,True
REF00519,TXN006349,1616.79,duplicate_charge,2026-05-11T10:56:28,False
REF00520,TXN006350,1105.59,duplicate_charge,2025-04-07T14:38:36,False
REF00521,TXN006359,10473.82,not_as_described,2025-03-01T10:50:11,False
REF00522,TXN006411,9095.23,product_not_received,2025-05-17T09:25:08,True
REF00523,TXN006466,4727.62,duplicate_charge,2026-03-21T12:07:18,True
REF00524,TXN006479,8841.63,customer_changed_mind,2026-06-29T02:56:07,False
REF00525,TXN006506,8987.82,customer_changed_mind,2025-04-04T06:48:51,True
REF00526,TXN006548,10947.94,product_not_received,2026-03-31T02:53:07,False
REF00527,TXN006578,10172.37,product_not_received,2026-02-26T02:31:45,True
REF00528,TXN006614,10072.72,duplicate_charge,2025-06-20T06:01:14,True
REF00529,TXN006622,3345.14,customer_changed_mind,2025-08-27T15:45:35,True
REF00530,TXN006643,13207.49,duplicate_charge,2026-03-31T17:29:02,True
REF00531,TXN006651,8354.98,not_as_described,2025-02-06T10:36:33,True
REF00532,TXN006655,13439.57,duplicate_charge,2025-03-25T15:25:00,False
REF00533,TXN006674,6741.75,not_as_described,2026-03-06T11:55:10,True
REF00534,TXN006689,9274.61,product_not_received,2025-02-22T19:52:18,True
REF00535,TXN006696,5884.03,product_not_received,2025-10-05T19:19:48,True
REF00536,TXN006710,13520.57,product_not_received,2025-04-16T14:02:37,True
REF00537,TXN006741,2956.24,not_as_described,2026-05-15T05:58:29,False
REF00538,TXN006748,13946.87,not_as_described,2025-09-06T14:10:40,False
REF00539,TXN006753,1223.23,product_not_received,2026-04-09T21:22:04,True
REF00540,TXN006755,7306.58,not_as_described,2026-01-13T12:38:36,True
REF00541,TXN006759,1920.3,duplicate_charge,2025-12-25T21:41:08,False
REF00542,TXN006772,11227.43,not_as_described,2025-08-19T03:00:15,False
REF00543,TXN006773,6752.22,duplicate_charge,2025-06-30T02:41:30,True
REF00544,TXN006787,12730.79,product_not_received,2026-01-29T23:53:20,False
REF00545,TXN006791,6921.69,duplicate_charge,2025-08-23T06:49:50,True
REF00546,TXN006808,5806.97,customer_changed_mind,2025-12-19T20:53:51,True
REF00547,TXN006820,10470.74,not_as_described,2025-07-10T08:47:30,True
REF00548,TXN006823,9937.25,customer_changed_mind,2025-07-08T00:34:14,True
REF00549,TXN006828,921.4,customer_changed_mind,2025-06-13T18:42:39,True
REF00550,TXN006831,10049.13,not_as_described,2025-06-06T18:36:17,False
REF00551,TXN006832,2450.73,product_not_received,2026-03-29T21:53:31,True
REF00552,TXN006835,10567.22,customer_changed_mind,2025-07-05T00:41:57,True
REF00553,TXN006836,10413.6,customer_changed_mind,2025-09-13T13:33:42,True
REF00554,TXN006840,1062.23,product_not_received,2026-03-11T03:25:32,False
REF00555,TXN006853,5482.99,duplicate_charge,2025-04-22T08:51:42,False
REF00556,TXN006858,11921.16,customer_changed_mind,2025-10-18T18:02:18,True
REF00557,TXN006868,11366.49,product_not_received,2025-05-23T17:54:30,False
REF00558,TXN006886,9734.73,duplicate_charge,2026-04-22T07:17:58,False
REF00559,TXN006916,2945.0,duplicate_charge,2026-04-20T12:00:26,True
REF00560,TXN006917,8109.97,not_as_described,2025-07-30T00:44:03,True
REF00561,TXN006918,2239.16,duplicate_charge,2025-08-19T01:50:32,True
REF00562,TXN006922,7372.81,customer_changed_mind,2026-03-04T21:57:36,True
REF00563,TXN006923,10385.57,customer_changed_mind,2026-02-12T17:41:42,True
REF00564,TXN006938,279.09,product_not_received,2025-08-20T02:28:15,True
REF00565,TXN006958,14621.72,customer_changed_mind,2025-11-26T15:28:00,False
REF00566,TXN006963,13227.21,not_as_described,2026-03-09T18:38:06,False
REF00567,TXN007006,3767.63,customer_changed_mind,2025-06-04T15:31:40,True
REF00568,TXN007008,4541.73,customer_changed_mind,2025-01-12T09:23:12,True
REF00569,TXN007067,10765.88,duplicate_charge,2025-03-04T13:47:41,True
REF00570,TXN007108,516.31,product_not_received,2025-03-09T03:24:12,True
REF00571,TXN007117,519.21,product_not_received,2025-12-28T05:48:36,False
REF00572,TXN007121,10577.81,duplicate_charge,2026-01-26T09:56:05,False
REF00573,TXN007123,7033.63,product_not_received,2025-08-29T20:20:59,True
REF00574,TXN007144,2445.91,product_not_received,2025-11-06T15:27:19,True
REF00575,TXN007150,5424.76,product_not_received,2025-03-14T06:05:05,True
REF00576,TXN007151,1009.46,product_not_received,2026-03-23T04:30:59,True
REF00577,TXN007156,9343.75,product_not_received,2025-11-20T09:17:40,True
REF00578,TXN007157,12218.9,product_not_received,2025-10-23T13:13:27,False
REF00579,TXN007159,12911.56,customer_changed_mind,2025-05-10T12:30:04,True
REF00580,TXN007161,2192.16,not_as_described,2025-01-17T05:07:36,False
REF00581,TXN007166,2174.5,product_not_received,2026-03-09T23:20:44,True
REF00582,TXN007208,2527.47,customer_changed_mind,2025-05-02T15:30:06,False
REF00583,TXN007230,6538.0,duplicate_charge,2026-01-07T21:40:55,True
REF00584,TXN007232,12502.01,not_as_described,2025-11-09T20:50:15,True
REF00585,TXN007242,4442.12,not_as_described,2025-08-31T09:04:33,True
REF00586,TXN007244,14224.07,not_as_described,2025-05-14T16:53:22,True
REF00587,TXN007249,6571.12,duplicate_charge,2025-10-13T06:25:31,True
REF00588,TXN007251,11966.23,customer_changed_mind,2026-02-08T20:13:05,True
REF00589,TXN007253,14483.16,product_not_received,2025-05-23T19:59:30,False
REF00590,TXN007305,12941.44,not_as_described,2025-04-21T19:17:58,True
REF00591,TXN007323,3306.33,product_not_received,2026-02-11T16:32:31,True
REF00592,TXN007326,4188.26,customer_changed_mind,2025-03-23T17:04:02,True
REF00593,TXN007363,2285.57,product_not_received,2026-06-12T00:45:36,True
REF00594,TXN007386,3436.96,duplicate_charge,2025-01-18T03:17:35,True
REF00595,TXN007388,660.5,product_not_received,2025-07-21T12:23:57,False
REF00596,TXN007391,10879.93,product_not_received,2026-05-10T05:01:35,True
REF00597,TXN007393,1139.04,not_as_described,2026-03-27T21:32:49,True
REF00598,TXN007397,14316.26,product_not_received,2025-04-28T03:26:14,True
REF00599,TXN007399,13585.91,product_not_received,2026-05-02T01:59:46,True
REF00600,TXN007409,6324.05,duplicate_charge,2025-02-16T07:07:14,False
REF00601,TXN007429,14938.3,customer_changed_mind,2025-09-30T21:35:50,True
REF00602,TXN007440,11604.96,duplicate_charge,2025-08-25T19:40:53,True
REF00603,TXN007451,14700.41,not_as_described,2025-08-19T19:37:16,True
REF00604,TXN007490,5500.38,product_not_received,2025-08-24T15:27:14,True
REF00605,TXN007510,11731.02,customer_changed_mind,2025-11-04T06:30:59,False
REF00606,TXN007550,13353.97,duplicate_charge,2026-01-06T18:28:48,True
REF00607,TXN007568,1328.07,duplicate_charge,2025-06-28T00:11:48,False
REF00608,TXN007601,4018.15,not_as_described,2025-07-13T03:11:36,True
REF00609,TXN007607,4526.59,product_not_received,2026-01-01T10:42:32,True
REF00610,TXN007657,4936.26,duplicate_charge,2025-06-04T02:15:05,True
REF00611,TXN007667,5830.36,duplicate_charge,2025-05-05T12:25:29,True
REF00612,TXN007676,7060.23,product_not_received,2025-06-18T00:37:55,True
REF00613,TXN007679,10829.52,not_as_described,2026-01-15T22:42:32,True
REF00614,TXN007683,4768.78,duplicate_charge,2026-01-19T20:58:02,True
REF00615,TXN007684,10015.54,product_not_received,2025-02-18T22:22:09,False
REF00616,TXN007686,10331.17,not_as_described,2025-07-26T01:24:17,True
REF00617,TXN007687,14745.3,customer_changed_mind,2025-11-25T14:56:04,True
REF00618,TXN007689,10072.28,not_as_described,2026-06-29T21:04:53,True
REF00619,TXN007690,5979.62,customer_changed_mind,2025-06-03T12:37:48,True
REF00620,TXN007695,1616.47,customer_changed_mind,2025-05-08T19:53:23,True
REF00621,TXN007696,3973.08,not_as_described,2026-06-04T16:27:20,True
REF00622,TXN007720,7630.37,customer_changed_mind,2025-07-24T07:05:46,True
REF00623,TXN007721,12082.25,customer_changed_mind,2025-03-21T21:24:30,True
REF00624,TXN007726,12707.0,product_not_received,2025-05-22T21:49:35,True
REF00625,TXN007727,1096.83,customer_changed_mind,2026-01-19T16:08:59,True
REF00626,TXN007731,1708.52,product_not_received,2025-05-05T03:48:34,True
REF00627,TXN007733,12703.12,product_not_received,2025-03-05T07:41:34,True
REF00628,TXN007737,10570.86,customer_changed_mind,2025-01-05T22:39:42,False
REF00629,TXN007749,4246.89,duplicate_charge,2025-01-22T11:56:58,False
REF00630,TXN007751,3426.15,not_as_described,2026-06-12T15:14:21,True
REF00631,TXN007764,13515.34,not_as_described,2026-06-01T21:04:15,True
REF00632,TXN007766,3356.42,not_as_described,2026-05-08T19:01:01,True
REF00633,TXN007794,11436.4,product_not_received,2025-09-15T16:39:14,True
REF00634,TXN007845,4537.79,not_as_described,2026-06-24T07:13:45,True
REF00635,TXN007848,5266.11,duplicate_charge,2026-02-22T17:44:28,True
REF00636,TXN007856,4254.32,duplicate_charge,2026-05-11T11:32:46,False
REF00637,TXN007899,10416.46,not_as_described,2025-01-06T16:17:32,False
REF00638,TXN007927,13388.03,product_not_received,2026-04-26T03:02:00,False
REF00639,TXN007945,1560.95,product_not_received,2025-03-16T09:25:37,True
REF00640,TXN007955,13146.56,customer_changed_mind,2025-02-12T14:00:06,False
REF00641,TXN007967,11467.59,customer_changed_mind,2025-03-02T09:52:49,False
REF00642,TXN007979,1209.52,duplicate_charge,2025-11-09T12:11:25,True
REF00643,TXN007992,1970.9,not_as_described,2026-06-25T04:58:27,True
REF00644,TXN008009,4607.1,customer_changed_mind,2025-07-19T19:50:06,True
REF00645,TXN008021,10180.08,not_as_described,2025-12-13T02:43:51,False
REF00646,TXN008047,3559.33,customer_changed_mind,2026-05-20T12:47:45,True
REF00647,TXN008070,2762.11,customer_changed_mind,2025-09-07T13:21:57,True
REF00648,TXN008073,10534.86,product_not_received,2025-01-29T09:39:21,True
REF00649,TXN008081,9789.4,customer_changed_mind,2025-05-14T17:13:40,True
REF00650,TXN008083,11151.29,product_not_received,2025-10-09T13:11:26,False
REF00651,TXN008096,10950.18,product_not_received,2025-12-07T20:48:24,True
REF00652,TXN008104,4585.69,customer_changed_mind,2025-05-13T13:02:56,True
REF00653,TXN008106,7553.87,duplicate_charge,2025-08-02T02:00:38,False
REF00654,TXN008107,2593.81,customer_changed_mind,2026-01-19T07:35:14,False
REF00655,TXN008110,11624.13,customer_changed_mind,2026-01-21T09:32:16,False
REF00656,TXN008112,11494.59,customer_changed_mind,2025-11-24T16:48:22,True
REF00657,TXN008115,4267.58,duplicate_charge,2025-11-19T01:32:02,True
REF00658,TXN008117,14859.02,customer_changed_mind,2025-06-25T08:06:08,True
REF00659,TXN008124,7030.77,customer_changed_mind,2025-02-17T19:00:07,True
REF00660,TXN008160,1385.17,duplicate_charge,2026-06-27T04:05:00,True
REF00661,TXN008192,808.09,customer_changed_mind,2026-02-24T09:15:11,True
REF00662,TXN008203,9123.38,customer_changed_mind,2026-01-26T03:55:35,True
REF00663,TXN008206,8835.57,duplicate_charge,2025-11-10T06:18:16,True
REF00664,TXN008207,7336.16,duplicate_charge,2025-06-17T12:42:29,False
REF00665,TXN008209,154.52,duplicate_charge,2025-01-27T10:29:26,True
REF00666,TXN008211,10266.19,product_not_received,2025-02-27T01:52:19,True
REF00667,TXN008214,12488.91,duplicate_charge,2025-03-05T09:35:53,True
REF00668,TXN008218,13430.98,product_not_received,2026-02-17T21:10:38,True
REF00669,TXN008233,13488.78,customer_changed_mind,2026-06-10T21:23:24,False
REF00670,TXN008235,3862.67,product_not_received,2025-08-04T19:26:49,True
REF00671,TXN008266,7077.31,product_not_received,2026-01-28T19:37:27,True
REF00672,TXN008300,6360.83,product_not_received,2026-01-29T07:06:13,True
REF00673,TXN008309,3865.19,not_as_described,2026-04-12T01:32:57,True
REF00674,TXN008325,7541.99,not_as_described,2025-07-14T13:41:07,False
REF00675,TXN008334,11251.22,not_as_described,2025-11-12T20:43:48,False
REF00676,TXN008350,8083.93,not_as_described,2025-05-30T09:04:19,True
REF00677,TXN008355,2275.26,customer_changed_mind,2025-12-26T03:29:32,True
REF00678,TXN008364,9531.54,customer_changed_mind,2025-06-16T22:39:01,False
REF00679,TXN008367,2759.41,not_as_described,2025-05-19T20:11:10,True
REF00680,TXN008372,11937.83,not_as_described,2025-08-21T06:49:31,True
REF00681,TXN008373,11781.53,duplicate_charge,2025-03-08T05:09:55,True
REF00682,TXN008419,557.99,duplicate_charge,2025-02-14T06:38:00,True
REF00683,TXN008469,12379.14,not_as_described,2026-03-23T14:51:48,True
REF00684,TXN008512,14285.7,duplicate_charge,2026-01-29T11:12:52,True
REF00685,TXN008513,6504.04,duplicate_charge,2025-05-08T04:22:10,True
REF00686,TXN008514,13070.91,customer_changed_mind,2026-03-16T20:15:41,False
REF00687,TXN008515,4047.13,product_not_received,2025-06-28T07:30:39,True
REF00688,TXN008516,2688.25,product_not_received,2025-04-13T04:44:53,True
REF00689,TXN008520,9211.68,customer_changed_mind,2025-11-06T05:52:29,True
REF00690,TXN008525,14998.39,customer_changed_mind,2026-02-09T17:44:22,True
REF00691,TXN008528,789.96,not_as_described,2026-01-02T22:40:20,True
REF00692,TXN008540,13072.75,duplicate_charge,2025-03-25T19:10:59,True
REF00693,TXN008561,7642.98,customer_changed_mind,2025-06-23T19:21:20,True
REF00694,TXN008569,8130.1,not_as_described,2026-01-20T14:11:55,True
REF00695,TXN008578,5171.62,not_as_described,2025-08-22T22:51:44,True
REF00696,TXN008584,1389.45,not_as_described,2026-02-24T07:46:55,True
REF00697,TXN008634,6066.16,duplicate_charge,2026-05-04T16:21:08,False
REF00698,TXN008676,4421.07,not_as_described,2026-02-03T10:29:20,False
REF00699,TXN008738,12985.54,not_as_described,2025-05-09T00:55:13,False
REF00700,TXN008739,4815.56,duplicate_charge,2025-12-02T14:29:04,True
REF00701,TXN008753,13607.34,duplicate_charge,2025-07-26T07:13:43,True
REF00702,TXN008758,10935.92,customer_changed_mind,2026-05-02T10:52:51,True
REF00703,TXN008760,9957.19,product_not_received,2025-05-06T21:53:18,True
REF00704,TXN008765,12484.0,product_not_received,2025-09-28T18:22:10,True
REF00705,TXN008766,12448.38,product_not_received,2025-12-20T17:34:34,True
REF00706,TXN008775,4174.47,product_not_received,2025-06-03T21:22:10,True
REF00707,TXN008779,8305.33,customer_changed_mind,2026-05-04T07:57:13,True
REF00708,TXN008817,10850.19,duplicate_charge,2025-03-15T23:51:08,True
REF00709,TXN008861,14280.15,duplicate_charge,2025-04-08T03:32:14,True
REF00710,TXN008890,14501.05,customer_changed_mind,2025-06-21T09:46:41,False
REF00711,TXN008893,3974.34,product_not_received,2026-05-08T03:01:59,True
REF00712,TXN008895,8178.64,not_as_described,2025-09-02T04:51:05,True
REF00713,TXN008897,2722.47,product_not_received,2026-02-18T11:44:48,False
REF00714,TXN008898,2687.49,duplicate_charge,2026-06-25T10:56:10,True
REF00715,TXN008903,1114.91,product_not_received,2025-01-14T18:00:24,False
REF00716,TXN008906,13430.4,product_not_received,2025-04-13T15:40:07,True
REF00717,TXN008911,5038.65,customer_changed_mind,2025-12-24T04:06:38,True
REF00718,TXN008945,2164.91,customer_changed_mind,2026-02-25T09:27:04,True
REF00719,TXN008963,10998.78,product_not_received,2025-08-09T09:26:19,True
REF00720,TXN008965,10870.93,not_as_described,2026-05-07T18:27:43,True
REF00721,TXN008966,3895.56,not_as_described,2026-06-13T10:29:11,True
REF00722,TXN008967,8318.09,not_as_described,2026-04-09T18:05:09,True
REF00723,TXN008981,8549.46,customer_changed_mind,2026-03-14T23:33:35,False
REF00724,TXN008985,11845.96,duplicate_charge,2025-12-19T08:02:00,True
REF00725,TXN008987,13243.67,customer_changed_mind,2025-09-08T20:18:15,True
REF00726,TXN008991,13191.28,duplicate_charge,2025-11-10T13:34:27,False
REF00727,TXN008995,11918.98,duplicate_charge,2025-11-08T04:24:12,True
REF00728,TXN009007,12817.3,product_not_received,2025-12-11T10:47:25,True
REF00729,TXN009009,12103.44,customer_changed_mind,2026-01-12T18:48:56,True
REF00730,TXN009014,4931.32,not_as_described,2026-04-17T05:21:05,True
